iteration,train_rmse,test_rmse,gap
966,0.14711986128521015,0.2888723809244394,0.14175251963922925
967,0.14705093813069595,0.2888663076932947,0.14181536956259874
968,0.14694429827713165,0.2888822423244043,0.14193794404727264
969,0.14685848619065395,0.2888804643178061,0.14202197812715217
970,0.14677013841095865,0.28887733024384193,0.14210719183288328
971,0.14668918329534286,0.2889265464752838,0.14223736317994096
972,0.14661515706924602,0.2888935500663072,0.14227839299706116
973,0.1465036957494645,0.2889021576899545,0.14239846194048997
974,0.14640696314316085,0.28889953110619027,0.14249256796302942
975,0.1463267688914907,0.2889049106608591,0.1425781417693684
976,0.14627455514133753,0.2889054057157287,0.14263085057439118
977,0.14620257999530706,0.28890250131717743,0.14269992132187037
978,0.14609444030848925,0.28889739208289256,0.1428029517744033
979,0.1460134245813363,0.2889091045841885,0.14289568000285222
980,0.14591726762448737,0.28894260131834165,0.14302533369385428
981,0.145857356549592,0.28894833566631606,0.14309097911672405
982,0.14578526146684911,0.28893529335277435,0.14315003188592523
983,0.14570721798832212,0.28899055113429445,0.14328333314597233
984,0.14560896619742833,0.28898139720145444,0.1433724310040261
985,0.1455000393639166,0.2889765230843634,0.1434764837204468
986,0.14541357955564288,0.2889936193413696,0.1435800397857267
987,0.14534695391092084,0.28901050254940586,0.14366354863848502
988,0.14526065825421783,0.2890067755215407,0.14374611726732286
989,0.14516093402898936,0.2890110891026312,0.14385015507364182
990,0.1450845915160885,0.289016552884526,0.1439319613684375
991,0.1450102326001251,0.2889734778509114,0.14396324525078627
992,0.14492705548678106,0.2889989926271128,0.14407193714033176
993,0.14483460588205052,0.2890024344547534,0.14416782857270286
994,0.14476725714643215,0.2890164794597705,0.14424922231333834
995,0.14468450631185106,0.28902027820886783,0.14433577189701677
996,0.14461260915075733,0.28901393120168095,0.14440132205092363
997,0.14452141142114433,0.2890289706257436,0.1445075592045993
998,0.14445043953563164,0.28901563811220554,0.1445651985765739
999,0.14437104631074457,0.2890393595962975,0.14466831328555294
1000,0.14429809038209876,0.28903999331023117,0.1447419029281324
