chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr
33000000,0.0,0,원펀치드래곤,0052105,김용근,080405,서울,정상,111044,김병진,070197,이준철,0,0,연령오픈,3,8,일반,20250104,4.0,4.25,8.25,10.75,1600,혼합,일반,외산마,일반,7,일반,1,1.5,25880200,1.8,69136000,4.8,865717800,6.0,274238200,3.9,122357000,12.6,996031300,27.6,510786300,10,04,오픈,0,101.5,10,1,건조,맑음,469
0,12.5,0,백두보이,0046532,박태종,080103,서울,정상,121017,이민희,070164,박재우,0,0,연령오픈,3,9,일반,20250104,4.0,4.25,8.25,10.75,1600,혼합,일반,외산마,일반,7,일반,6,1.5,25880200,1.8,69136000,4.8,865717800,6.0,274238200,3.9,122357000,12.6,996031300,27.6,510786300,10,04,오픈,0,103.7,10,1,건조,맑음,492
0,13.75,0,빛의카,0044198,유승완,080417,서울,정상,010245,한광세,070199,조현수,0,0,연령오픈,3,10,일반,20250104,4.0,4.25,8.25,10.75,1600,혼합,일반,외산마,일반,7,일반,7,1.5,25880200,1.8,69136000,4.8,865717800,6.0,274238200,3.9,122357000,12.6,996031300,27.6,510786300,10,04,오픈,0,103.9,10,1,건조,맑음,448
3000000,5.75,0,새로운빛깔,0044817,김옥성,080100,서울,정상,065067,김종식,070145,홍대유,0,0,연령오픈,3,1,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,4,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,119.8,10,1,건조,맑음,489
33000000,0.0,0,그랜드실버,0045624,이철경,080563,서울,정상,010801,박정재,070225,문병기,0,0,연령오픈,3,2,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,1,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,118.8,10,1,건조,맑음,467
8400000,3.75,0,킹고태양,0046281,임다빈,080602,서울,정상,010496,박남성,070264,박지헌,0,0,연령오픈,3,3,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,3,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,119.4,10,1,건조,맑음,495
0,6.2916,0,슈퍼엑톤,0040921,김성현,080612,서울,정상,111044,김병진,070175,강환민,0,0,연령오픈,3,4,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,6,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,119.9,10,1,건조,맑음,448
0,12.5416,0,파워팔이영,0053127,정정희,080530,서울,정상,105222,권경자,070146,안병기,0,0,연령오픈,3,5,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,9,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,120.9,10,1,건조,맑음,492
0,8.5416,0,블러드마운틴,0046885,씨씨웡,080613,서울,정상,122030,이상진,070110,유재길,0,0,연령오픈,3,6,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,8,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,120.3,10,1,건조,맑음,485
13200000,3.0,0,금악명장,0046804,조상범,080533,서울,정상,065118,금악목장,070145,홍대유,0,0,연령오픈,3,7,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,2,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,119.3,10,1,건조,맑음,466
0,6.5416,0,퍼지킹,0047090,장추열,080476,서울,정상,114028,씨유네트워크,070174,강성오,0,0,연령오픈,3,8,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,7,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,119.9,10,1,건조,맑음,522
2400000,6.25,0,신의운명,0047543,이동하,080562,서울,정상,105239,김진태a,070225,문병기,0,0,연령오픈,3,9,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,5,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,119.8,10,1,건조,맑음,484
0,13.2916,0,빛나는질주,0042004,김효정,080578,서울,정상,030013,제주축산개발,070110,유재길,0,0,연령오픈,3,10,일반,20250104,3.0,3.75,5.75,6.25,1800,혼합,일반,국산마,일반,8,일반,10,5.0,29185900,1.8,66462800,16.0,996549500,29.8,247434400,5.0,119938500,20.2,1049624000,131.9,432195300,10,04,오픈,0,121.0,10,1,건조,맑음,531
13200000,0.5,0,라온더대세,0046932,정우주,080588,서울,정상,123026,라온랜드(주),070095,박종곤,0,0,연령오픈,3,1,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,2,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,87.3,11,1,건조,맑음,472
33000000,0.0,0,원더풀제트,0046936,문세영,080366,서울,정상,010498,지대섭,070197,이준철,0,0,연령오픈,3,2,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,1,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,87.3,11,1,건조,맑음,492
0,8.0,0,스파클링,1412301,김효정,080578,서울,정상,010362,조용학,070160,서홍수,0,0,연령오픈,3,3,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,6,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,88.7,11,1,건조,맑음,470
3000000,7.0,0,피어리스,0046093,문정균,080337,서울,정상,065060,강승연,070181,이관호,0,0,연령오픈,3,4,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,4,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,88.5,11,1,건조,맑음,465
0,12.5,0,터치나인,0044488,정정희,080530,서울,정상,117017,강현철,070174,강성오,0,0,연령오픈,3,5,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,8,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,89.5,11,1,건조,맑음,480
8400000,1.0,0,내길의위너,0047331,이철경,080563,서울,정상,117023,유종국,070152,최봉주,0,0,연령오픈,3,6,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,3,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,87.4,11,1,건조,맑음,469
0,8.5,0,나올대왕,0045900,김용근,080405,서울,정상,121010,이경호a,070199,조현수,0,0,연령오픈,3,7,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,7,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,88.8,11,1,건조,맑음,501
0,13.5416,0,일동박수,1412363,씨씨웡,080613,서울,정상,123030,이윤석,070182,전승규,0,0,연령오픈,3,8,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,11,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,89.7,11,1,건조,맑음,493
0,12.7916,0,스터닝레이디,0045888,송재철,080513,서울,정상,118001,박정배,070165,서인석,0,0,연령오픈,3,9,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,10,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,89.5,11,1,건조,맑음,437
0,12.5416,0,마루장군,0051059,임다빈,080602,서울,정상,114021,양현모,070148,정호익,0,0,연령오픈,3,10,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,9,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,89.5,11,1,건조,맑음,519
2400000,7.75,0,명진불패,0046756,이동하,080562,서울,정상,106168,(주)자성실업,070225,문병기,0,0,연령오픈,3,11,일반,20250104,0.5,1.0,7.0,7.75,1400,국산,일반,국산마,일반,9,일반,5,1.7,34502900,3.7,52283100,37.8,988238000,46.2,323413300,14.1,147504000,50.9,1087560500,261.1,524394600,11,04,오픈,0,88.7,11,1,건조,맑음,461
0,17.5416,0,스파크선더,1412246,김효정,080578,서울,정상,010413,이웅열,070095,박종곤,0,0,연령오픈,3,1,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,10,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,88.8,11,1,건조,맑음,484
0,15.0,0,바이킹하트,0042285,조상범,080533,서울,정상,114026,(주)디알엠씨티,070167,이신우,0,0,연령오픈,3,2,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,6,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,88.4,11,1,건조,맑음,511
41250000,0.0,0,국대파이터,0047079,이철경,080563,서울,정상,121021,임한용,070152,최봉주,0,0,연령오픈,3,3,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,1,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,85.8,11,1,건조,맑음,466
10500000,3.5,0,제이에스로드,0045729,문세영,080366,서울,정상,121005,박민지,070179,송문길,0,0,연령오픈,3,4,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,3,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,86.3,11,1,건조,맑음,507
16500000,3.0,0,캡틴타임,0047215,씨씨웡,080613,서울,정상,010801,박정재,070225,문병기,0,0,연령오픈,3,5,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,2,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,86.3,11,1,건조,맑음,467
3750000,9.5,0,드론킬러,0050162,장추열,080476,서울,정상,105163,이관형,070164,박재우,0,0,연령오픈,3,6,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,4,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,87.3,11,1,건조,맑음,504
3000000,14.5,0,주몽천하,0046261,정우주,080588,서울,정상,114028,씨유네트워크,070175,강환민,0,0,연령오픈,3,7,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,5,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,88.3,11,1,건조,맑음,483
0,16.7916,0,섀클포인트,1412127,이동하,080562,서울,정상,010559,이선호,070149,우창구,0,0,연령오픈,3,8,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,9,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,88.7,11,1,건조,맑음,503
0,15.0416,0,리버태양,0043872,임다빈,080602,서울,정상,114026,(주)디알엠씨티,070148,정호익,0,0,연령오픈,3,9,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,7,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,88.4,11,1,건조,맑음,502
0,22.5416,0,사하라몬드,0046873,유승완,080417,서울,정상,124017,(주)쎄쎄쎄,070094,곽영효,0,0,연령오픈,3,10,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,11,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,89.7,11,1,건조,맑음,492
0,16.0416,0,콩코드퀸,0043870,오수철,080608,서울,정상,065045,김순건,070146,안병기,0,0,연령오픈,3,11,일반,20250104,3.0,3.5,9.5,14.5,1400,국산,일반,국산마,일반,10,일반,8,4.2,33130800,2.7,50130500,28.2,1037964700,45.5,236936400,8.3,123013100,44.3,1044350300,324.7,416476000,11,03,오픈,0,88.5,11,1,건조,맑음,505
16500000,1.0,0,드래곤불패,0052420,김용근,080405,서울,정상,111044,김병진,070200,최용건,0,0,연령오픈,3,1,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,2,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,73.4,11,1,건조,맑음,465
41250000,0.0,0,우루스칸,0045918,장추열,080476,서울,정상,116042,허장원,070179,송문길,0,0,연령오픈,3,2,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,1,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,73.3,11,1,건조,맑음,482
0,10.25,0,이클립스타운,0052502,해리카심,080614,서울,정상,122023,조한수,070160,서홍수,0,0,연령오픈,3,3,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,6,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,75.2,11,1,건조,맑음,481
3750000,7.0,0,페어스카이즈,0054017,코지,080617,서울,정상,106198,김용재,070170,김동균,0,0,연령오픈,3,4,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,4,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,74.6,11,1,건조,맑음,467
3000000,7.75,0,두손오픈,0051062,임다빈,080602,서울,정상,010815,이도명,070148,정호익,0,0,연령오픈,3,5,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,5,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,74.8,11,1,건조,맑음,482
0,15.0,0,매직주니어,0042601,푸르칸,080611,서울,정상,105263,최상기,070247,이동국,0,0,연령오픈,3,6,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,9,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,76.0,11,1,건조,맑음,456
0,17.5,0,단디,0046163,조인권,080438,서울,정상,117016,임흥호,070108,안해양,0,0,연령오픈,3,7,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,10,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,76.4,11,1,건조,맑음,457
0,11.0,0,캡틴삼칠이,0053125,유승완,080417,서울,정상,121013,에스지이건설,070145,홍대유,0,0,연령오픈,3,8,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,8,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,75.3,11,1,건조,맑음,533
0,18.0,0,글로벌파워,0045635,씨씨웡,080613,서울,정상,010611,장재형,070182,전승규,0,0,연령오픈,3,9,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,11,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,76.5,11,1,건조,맑음,456
0,10.5,0,파노라마킹,0053289,조재로,080550,서울,정상,112007,김영근,070170,김동균,0,0,연령오픈,3,10,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,7,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,75.2,11,1,건조,맑음,494
10500000,4.0,0,나인이글,0045951,이상규,080609,서울,정상,065118,금악목장,070145,홍대유,0,0,연령오픈,3,11,일반,20250104,1.0,4.0,7.0,7.75,1200,혼합,일반,외산마,일반,11,일반,3,4.7,37636700,3.0,45996400,24.3,1158575600,42.2,256458300,11.2,125454100,77.8,1164843000,320.1,476079600,11,03,오픈,0,74.0,11,1,건조,맑음,500
1500000,6.0,0,하늘감동,0050867,임다빈,080602,서울,정상,104127,허도행,070094,곽영효,0,0,연령오픈,2,1,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,4,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,76.1,11,2,건조,눈,459
0,14.5,0,스터닝스텝,0051126,송재철,080513,서울,정상,106148,박준배,070165,서인석,0,0,연령오픈,2,2,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,7,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,77.6,11,2,건조,눈,446
6600000,3.0,0,문학벨,0051740,유승완,080417,서울,정상,105222,권경자,070164,박재우,0,0,연령오픈,2,3,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,2,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,75.5,11,2,건조,눈,449
0,19.0,0,산방봄날,0047063,해리카심,080614,서울,정상,065066,김정두,070161,신삼영,0,0,연령오픈,2,4,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,9,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,78.4,11,2,건조,눈,482
16500000,0.0,0,원더풀동촌,0046956,김태훈,080512,서울,정상,010252,남승현,070157,구자흥,0,0,연령오픈,2,5,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,1,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,74.9,11,2,건조,눈,504
0,25.0,0,자존심공주,0047398,이철경,080563,서울,정상,121053,퍼플라인,070161,신삼영,0,0,연령오픈,2,6,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,10,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,79.4,11,2,건조,눈,436
4200000,5.5,0,라온더어펌드,0051161,정우주,080588,서울,정상,106025,손천수,070095,박종곤,0,0,연령오픈,2,7,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,3,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,76.0,11,2,건조,눈,470
0,35.0,0,매직사일런스,0047451,코지,080617,서울,정상,105263,최상기,070247,이동국,0,0,연령오픈,2,8,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,11,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,81.1,11,2,건조,눈,488
0,12.0,0,레전드탄생,0050172,김동수,080529,서울,정상,104127,허도행,070170,김동균,0,0,연령오픈,2,9,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,6,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,77.2,11,2,건조,눈,490
0,18.5,0,이스트킹스톤,1411983,조한별,080515,서울,정상,110003,김영구,070164,박재우,0,0,연령오픈,2,10,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,8,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,78.3,11,2,건조,눈,476
1200000,7.0,0,미스터스톰,0051936,조재로,080550,서울,정상,065133,이종욱,070197,이준철,0,0,연령오픈,2,11,일반,20250105,3.0,5.5,6.0,7.0,1200,국산,일반,국산마,일반,1,일반,5,9.0,19288300,3.2,36697000,56.3,614951800,116.3,183328300,16.8,92915400,182.2,712023900,923.4,384914900,11,06,오픈,1,76.3,11,2,건조,눈,483
1200000,8.25,0,용암기쁨,0050319,이철경,080563,서울,정상,122009,김학록,070094,곽영효,0,0,연령오픈,2,1,일반,20250105,1.0,2.75,7.75,8.25,1300,국산,일반,국산마,일반,2,일반,5,1.5,23381800,1.8,41081400,5.4,632262200,7.5,228653400,4.9,100980300,16.6,780609000,45.6,454188600,11,06,오픈,1,83.7,11,2,건조,눈,446
