birthday,chaksunT,faHrName,faHrNo,hrLastAmt,hrName,hrNo,meet,moHrName,moHrNo,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,owName,owNo,rank,rating,rcCntT,rcCntY,sex,trName,trNo
20240316,0,한센,0032990,"30,000천원(개별)",브릴리언트,0056259,서울,특별스타,0036113,한국,0,0,0,0,0,0,홍상기,105194,국미검,0,0,0,암,서인석,070165
20220223,22800000,카우보이칼,0038391,"30,000천원(개별)",블랙러시안,0051036,서울,라이브옥스레거시,0046318,한국,0,0,2,2,1,1,박재용,123005,국5,0,19,11,거,성상현,070289
20230419,3000000,크리솔라이트,0038227,"50,000천원(개별)",블랙마마,0053708,서울,런투마마,0046490,한국,0,0,0,0,0,0,파인트리,123028,국6,0,5,5,암,박재우,070164
20180319,1053390000,FLAT OUT,6103311,"57,586천원(개별)",블랙머스크,0045453,서울,업점프드더데블,0050522,미국,11,1,4,0,0,0,김한수,117024,외1,0,37,7,수,토니,070265
20210324,472300000,SPEIGHTSTER,6112212,"50,000천원(개별)",블랙벨트,0046935,서울,러빈엠파이어,0046418,한국,7,1,4,1,7,3,이강운,121047,국1,0,30,11,수,리카디,070244
20220421,143250000,제이피즈거스토,0041868,"55,000천원(개별)",블랙사탕,0051303,서울,월들리듀드,0030663,한국,4,4,1,1,4,4,이강운,121047,국4,0,10,10,암,휴양마,0AAAAA
20230214,22650000,어플릿익스프레스,0039737,"38,000천원(개별)",블랙선,0053023,서울,핫걸,0037474,한국,0,0,1,1,1,1,정우종합건설(주),123003,국6,0,8,8,암,정호익,070148
20210417,72150000,한센,0032990,"20,000천원(개별)",블랙스펙터,0047204,서울,걸크러시,0035953,한국,2,0,1,1,1,0,허영희,104011,국5,0,26,16,수,배휴준,070144
20210222,109650000,크리솔라이트,0038227,"40,000천원(경매)",블랙시대,0046874,서울,스위트시즐,0041950,한국,1,1,4,3,5,2,이강운,121047,국4,0,23,12,수,휴양마,0AAAAA
20230216,23700000,오버애널라이즈,0045082,자가생산,블랙페페,0052946,서울,가나도라,0037283,한국,1,1,0,0,1,1,조창규,065096,국5,0,5,5,수,이준철,070197
20210223,131650000,투아너앤드서브,0041566,"30,000천원(개별)",블러드마운틴,0046885,서울,말리부스카이,0027376,한국,2,1,4,2,2,1,이상진,122030,국4,0,30,12,수,김윤섭,070103
20220405,68750000,섀클포드,0045050,자가생산,블러싱로즈,0051876,서울,골든로즈,0020886,한국,1,0,1,0,0,0,김선식,106017,국4,0,8,5,암,휴양마,0AAAAA
20240110,0,미스치비어슬리,0038245,"35,000천원(개별)",블레이즈맨,0056545,서울,매직치프,0021457,한국,0,0,0,0,0,0,강호선,125020,국미검,0,0,0,수,리카디,070244
20230427,37200000,트리플나인,0032258,수증,블레이징엔진,0054085,서울,큐피드여장부,0042179,한국,1,1,2,2,1,1,왕호이,125711,국5,0,5,5,수,서범석,070096
20220425,149100000,GIFT BOX,6116003,"57,935천원(개별)",블루넬로,0056398,서울,PRINCESS TAYLOR,6104595,미국,2,2,3,3,2,2,최병욱,117009,외3,0,14,13,수,박윤규,070117
20220330,14100000,한센,0032990,"30,000천원(경매)",블루드래곤,0051202,서울,일루시브로시,0029366,한국,0,0,0,0,2,2,이동좌,106080,국6,0,12,7,거,이관호,070181
20210324,496900000,LOOKIN AT LUCKY,6781702,"30,000천원(개별)",블루레몬,0047081,서울,마이너츠하제니,0046431,한국,7,0,2,1,4,0,(주)나스카,110034,국2,0,26,9,암,문병기,070225
20230323,51150000,언캡처드,0044993,"43,000천원(개별)",블루레인,0053480,서울,에코굿,0040981,한국,2,2,1,1,0,0,조근식,124006,국5,0,10,10,거,안병기,070146
20230322,0,인디밴드,0028545,"60,000천원(개별)",블루로즈,0053509,서울,스파이스캔디,0040893,한국,0,0,0,0,0,0,범한산업,106114,국미검,0,0,0,암,이신우,070167
20230303,0,미스치비어슬리,0038245,"30,000천원(개별)",블루리본,0053422,서울,라이트마이월드,0041534,한국,0,0,0,0,0,0,청솔,123027,국6,0,2,2,암,이준철,070197
20230319,0,섀클포드,0045050,"50,000천원(개별)",블루밍카라,0053414,서울,플라이위너,0027542,한국,0,0,0,0,0,0,오종환,065154,국미검,0,0,0,암,휴양마,0AAAAA
20220221,70350000,글로벌캠페인,6149534,"55,000천원(경매)",블루선,0050964,서울,룰라탈룰라,0050484,한국,2,2,2,2,1,0,양경필,117030,국4,0,9,6,수,박윤규,070117
20220507,113400000,테이크차지인디,0039742,"71,741천원(개별)",블루피오라,0056393,서울,LIVE THE MOMENT,6129322,미국,1,1,3,1,2,0,최병욱,117009,외3,0,10,5,암,박윤규,070117
20230428,0,레이스데이,0046317,"37,000천원(개별)",블루하와이,0053853,서울,플로팅하트,0040142,한국,0,0,0,0,0,0,허용,123032,국6,0,0,0,수,강환민,070175
20240420,0,에어포스블루,0050506,자가생산,블루호라이즌,0055740,서울,윈에이저,0050542,한국,0,0,0,0,0,0,페가수스,065127,국미검,0,0,0,암,토니,070265
20230327,28650000,카우보이칼,0038391,"55,000천원(경매)",블리스스타,0053288,서울,블리스터링스트라,0038352,한국,0,0,3,3,0,0,송창오,121057,국5,0,7,7,수,서인석,070165
20240322,0,미스치비어슬리,0038245,"35,000천원(경매)",블리츠카라,0057821,서울,에지,0042937,한국,0,0,0,0,0,0,명주환,123020,국6,0,0,0,수,임채덕,070198
20220210,2400000,레볼루셔너리,0044420,자가생산,비바참,0051316,서울,비호바람,0031687,한국,0,0,0,0,0,0,김명식,010226,국6,0,3,3,암,전승규,070182
20210416,92050000,오버애널라이즈,0045082,"25,000천원(경매)",비바청수,1412308,서울,오지브와,0041553,한국,2,1,2,0,2,1,청수,116053,국4,0,18,9,암,휴양마,0AAAAA
20230422,1500000,인디밴드,0028545,"20,000천원(경매)",비바치시모,0053735,서울,어치브,0036841,한국,0,0,0,0,0,0,강현철,117017,국6,0,5,5,암,안병기,070146
20220105,44250000,크리솔라이트,0038227,자가생산,비상데이,0051280,서울,비상등,0040902,한국,2,0,0,0,0,0,(주)자성실업,106168,국4,0,8,5,암,휴양마,0AAAAA
20220311,80400000,티즈원더풀,0034835,수증,비상벨,0051024,서울,호루라기,0031609,한국,2,2,2,2,3,2,김종철,010043,국4,0,13,10,암,홍대유,070145
20220311,122550000,레볼루셔너리,0044420,"25,000천원(개별)",비에스스톰,0051284,서울,선플라자,0035142,한국,4,4,0,0,1,1,이월희,117022,국3,0,11,9,수,구자흥,070157
20200509,191600000,NOBLE BIRD,6114945,자가생산,비전파워,0045934,서울,오너싱,0045055,한국,3,1,2,0,7,5,손병현,112005,국3,0,32,11,수,조현수,070199
20230301,0,언캡처드,0044993,자가생산,비카델라,0053398,서울,댄싱비카,0033770,한국,0,0,0,0,0,0,부건영,104079,국6,0,0,0,암,서인석,070165
20220410,1200000,사이먼퓨어,0031261,"15,000천원(개별)",비카드래곤,0051256,서울,비카서미트,0026424,한국,0,0,0,0,0,0,김형란,112270,국6,0,7,5,암,임채덕,070198
20230317,16500000,지몰로지스트,6969075,"35,000천원(개별)",비케이데블,0054465,서울,캐치나인,0037045,한국,1,1,0,0,0,0,함승원,109142,국5,0,6,6,암,조현수,070199
20220215,62550000,투아너앤드서브,0041566,"20,200천원(개별)",비케이러브,0050939,서울,서라벌공주,0032227,한국,2,0,1,0,1,1,함승원,109142,국5,0,18,11,암,조현수,070199
20210427,31400000,투아너앤드서브,0041566,"20,000천원(개별)",비케이벨,0047463,서울,가쉬호크케이턴,0028989,한국,0,0,1,0,2,0,함승원,109142,국5,0,34,17,암,조현수,070199
20230309,3900000,콩코드포인트,0038387,수증,비케이비바체,0054329,서울,비케이갬블,0038554,한국,0,0,0,0,0,0,함승원,109142,국6,0,9,9,수,조현수,070199
20230207,1250000,위드디스팅션,0040086,"20,000천원(경매)",비케이준,0053142,서울,레인스터레이디,0041959,한국,0,0,0,0,0,0,함승원,109142,국6,0,7,7,암,조현수,070199
20220227,25500000,파이널보스,0035285,"25,000천원(개별)",비트도깨비,0051882,서울,수호천사,0024425,한국,1,0,0,0,1,0,양진영,123017,국5,0,14,6,암,휴양마,0AAAAA
20240317,0,한센,0032990,"40,000천원(개별)",비트스타,0055552,서울,사사,0038962,한국,0,0,0,0,0,0,황은호,111007,국미검,0,0,0,수,이관호,070181
20230420,5550000,콩코드포인트,0038387,"25,000천원(개별)",비트코드,0054522,서울,템푸라,0050529,한국,0,0,0,0,0,0,황은호,111007,국6,0,3,3,암,휴양마,0AAAAA
20230330,9900000,레이스데이,0046317,"55,000천원(개별)",비트프레시,0053270,서울,클리어크리던스,0050911,한국,0,0,0,0,2,2,양진영,123017,국6,0,4,4,암,김동균,070170
20240313,0,THE FACTOR,6969076,"37,000천원(경매)",비트플레이,0055657,서울,메모리얼드라이브,0055113,한국,0,0,0,0,0,0,황은호,111007,국미검,0,0,0,암,이관호,070181
20230206,0,언캡처드,0044993,"35,000천원(개별)",빅블라인드,0053095,서울,해피센세이션,0033282,한국,0,0,0,0,0,0,조현영,122001,국6,0,4,4,수,휴양마,0AAAAA
20200504,71050000,투아너앤드서브,0041566,"37,000천원(경매)",빅블레드,0046206,서울,명가의후예,0018788,한국,2,0,0,0,2,0,유영준,114017,국5,0,26,6,암,최봉주,070152
20190413,879100000,빅스,0041559,"40,000천원(개별)",빅스고,0044092,서울,콜미레이서,0032502,한국,10,2,9,4,3,1,이선호,010559,국1,0,43,12,수,우창구,070149
20230918,0,HEADWATER,6112074,"74,817천원(개별)",빅토리라이프,0060800,서울,EXOTIC PEARL,7171313,호주,0,0,0,0,0,0,(주)디알엠씨티,114026,외미검,0,0,0,수,이준철,070197
20230227,0,미스치비어슬리,0038245,"25,000천원(개별)",빅토리매치,0052991,서울,체리뱅키시,0039900,한국,0,0,0,0,0,0,간용기,123031,국6,0,0,0,거,휴양마,0AAAAA
20230310,45075000,AUDIBLE,6119755,"70,473천원(개별)",빅토리삭스,0060722,서울,EASTER RISING,7083103,미국,1,1,1,1,0,0,김창식,010352,외4,0,4,4,수,이관호,070181
20230319,0,에어포스블루,0050506,"50,000천원(개별)",빅토리시크릿,0053277,서울,아티스트,0022227,한국,0,0,0,0,0,0,최장석,104060,국6,0,3,3,암,우창구,070149
20210430,49500000,MENDELSSOHN,6115339,"100,703천원(개별)",빅토리퀸,0052832,서울,ALL METTLE,6986688,미국,1,1,1,0,0,0,(주)디알엠씨티,114026,외4,0,22,11,암,휴양마,0AAAAA
20230222,20550000,파워블레이드,0033566,"35,000천원(개별)",빈센트알렉스,0052923,서울,베스트캠프,0035664,한국,1,1,0,0,0,0,신봉훈,124014,국5,0,5,5,수,정하백,070293
20230201,16500000,YORKTON,6149612,-,빈센트캐시,0052922,서울,파이퍼즈스카이,0052768,한국,1,1,0,0,0,0,신봉훈,124014,국5,0,1,1,암,이신우,070167
20210505,2016400000,카우보이칼,0038391,상속,빈체로카발로,1412048,서울,시티래스,0044970,한국,12,3,3,0,1,0,김현강,126002,국1,0,25,5,수,서인석,070165
20220120,74850000,한센,0032990,수증,빈체로큐,0050849,서울,흥부자,0039337,한국,2,1,2,1,1,0,오종택,105212,국4,0,9,5,거,서인석,070165
20190315,122150000,지롤라모,0040246,수증,빈체로킹,0044447,서울,더블브릴리언트,0031298,한국,3,2,2,0,3,2,오종택,105212,국4,0,37,9,거,휴양마,0AAAAA
20220430,100650000,페더럴리스트,0034735,"25,000천원(개별)",빌리언보이,0051861,서울,하늘공원,0039606,한국,3,3,2,1,1,0,김길중,010486,국4,0,12,8,수,이동국,070247
20230401,0,아임유어파더,0038025,"25,000천원(개별)",빙고루비,0053384,서울,빙고스타,0031616,한국,0,0,0,0,0,0,간용기,123031,국미검,0,0,0,암,구자흥,070157
20230416,12300000,올드패션드,0037972,"40,000천원(개별)",빛나리즈,0053637,서울,프랜저블,0041919,한국,0,0,1,1,1,1,(주)디알엠씨티,114026,국6,0,4,4,암,박재우,070164
20210316,13750000,올드패션드,0037972,"25,000천원(개별)",빛의순간,0051750,서울,모란동백,0035620,한국,1,1,0,0,0,0,홍상기,105194,국5,0,10,7,암,휴양마,0AAAAA
20240125,0,올드패션드,0037972,"34,000천원(개별)",사랑과진실,0055290,서울,대완마,0038862,한국,0,0,0,0,0,0,씨유네트워크,114028,국미검,0,0,0,암,강성오,070174
20210426,16650000,BEE JERSEY,6126465,100천원(개별),사랑왕자,0054022,서울,LADY CHAIRMAN,6126216,미국,0,0,0,0,1,0,김창희,010551,외4,0,4,1,거,휴양마,0AAAAA
20220412,28800000,GUNNEVERA,6115213,"42,493천원(개별)",사바나건,0054388,서울,SAVANNAH,6989012,미국,0,0,1,1,1,1,에스지이건설,121013,외4,0,6,6,암,휴양마,0AAAAA
20200127,48500000,ADIOS CHARLIE,6968995,기타(비코드),사바나찰리,0045232,서울,사바나다나,0043640,한국,0,0,2,2,2,0,배은정,214708,국5,0,34,13,거,최봉주,070152
20240210,0,스펀투런,6149581,"35,560천원(개별)",사우디삭스,0061530,서울,SHEZA ROUNDER,6125027,미국,0,0,0,0,0,0,김창식,010352,외미검,0,0,0,수,리카디,070244
20230810,27000000,CASTELVECCHIO,6149512,"88,369천원(개별)",사우스카니발,0061135,서울,TRESTRAIL,7169939,호주,0,0,1,1,1,1,박남성,010496,외4,0,2,2,수,서인석,070165
20210404,99600000,지롤라모,0040246,"35,000천원(경매)",사이클론스타,1412304,서울,나스티캣,0041979,한국,3,2,1,1,3,1,신승열,105158,국4,0,18,10,거,강환민,070175
20221010,0,TRAPEZE ARTIST,6127349,"54,033천원(개별)",사이클론윈,0055431,서울,EARTH SKY,7128695,호주,0,0,0,0,0,0,신승열,105158,외4,0,4,4,거,이준철,070197
20220322,16500000,VOLATILE,6149602,"71,741천원(개별)",사이클론파워,0056390,서울,INDOMITABLE SPIRIT,7032386,미국,0,0,1,0,0,0,신승열,105158,외4,0,5,3,수,강환민,070175
20220228,332800000,GIRVIN,6126461,"53,793천원(개별)",사탕소녀,0056395,서울,MIDNIGHT CANDY,6120284,미국,5,3,1,0,2,1,이기선,010516,외1,0,13,7,암,리카디,070244
20210217,3600000,아임유어파더,0038025,수증,사하라로즈,0046743,서울,메가폰Ⅱ,0023913,한국,0,0,0,0,0,0,(주)쎄쎄쎄,124017,국6,0,13,8,암,휴양마,0AAAAA
20210322,132550000,언캡처드,0044993,수증,사하라몬드,0046873,서울,바람꽃,0029072,한국,3,0,2,0,2,0,(주)쎄쎄쎄,124017,국4,0,26,11,거,김동균,070170
20220319,65700000,티즈원더풀,0034835,"40,000천원(개별)",사하라칸,0051263,서울,뉴월드드림,0030836,한국,2,2,1,1,0,0,(주)쎄쎄쎄,124017,국4,0,4,4,수,성상현,070289
20220421,49800000,올드패션드,0037972,"15,000천원(개별)",삼정레이디,0052088,서울,퍼스널리유어즈,0041953,한국,2,1,0,0,1,0,김호선,113135,국5,0,8,5,암,강환민,070175
20230224,0,컬러즈플라잉,0027443,"45,000천원(개별)",삼정블루,0052935,서울,인디언파크,0032261,한국,0,0,0,0,0,0,김호선,113135,국6,0,4,4,거,강환민,070175
20240213,0,IDOL,6149757,"130,000천원(경매)",삼정셰프,0055279,서울,캔디진저,0054960,한국,0,0,0,0,0,0,김호선,113135,국미검,0,0,0,수,김동균,070170
20220326,76650000,세이브더월드,0041628,"31,000천원(경매)",삼정스파이더,0050933,서울,라온드림,0035583,한국,3,3,0,0,0,0,김호선,113135,국4,0,4,4,수,강환민,070175
20230208,0,카우보이칼,0038391,"35,000천원(개별)",삼정여제,0052934,서울,옥녀봉,0033973,한국,0,0,0,0,0,0,김호선,113135,국6,0,1,1,암,강환민,070175
20230222,39000000,UNCLE CHUCK,7000183,"62,236천원(개별)",삼족오,0057300,서울,VIA VENETO SQUARE,7075420,미국,1,1,0,0,0,0,(주)나스카,110034,외4,0,4,4,수,송문길,070179
20230319,10500000,섀클포드,0045050,"40,000천원(개별)",새내라니아,0053343,서울,메니체리,0021771,한국,0,0,0,0,2,2,문금철,117013,국6,0,7,7,암,함완식,070248
20200125,458500000,퍼지,0039750,"40,000천원(개별)",새내타운,0045229,서울,오마이크릭,0021236,한국,7,2,1,0,4,1,문종원,122027,국1,0,30,10,수,서홍수,070160
20230228,82050000,콩코드포인트,0038387,"50,000천원(개별)",새내파이터,0055360,서울,메니그랜드,0039145,한국,3,3,0,0,1,1,문금철,117013,국4,0,9,9,수,홍대유,070145
20210227,87900000,선더모카신,0033119,"35,000천원(경매)",새로운가이,0046945,서울,새로운가문,0022759,한국,1,1,4,2,3,1,김종근,122022,국4,0,23,13,수,우창구,070149
20230405,11700000,컬러즈플라잉,0027443,"34,000천원(개별)",새로운비술,0055685,서울,피렌체캐슬,0042750,한국,0,0,1,1,0,0,(주)대홍에이스건업,124044,국6,0,3,3,수,휴양마,0AAAAA
20210506,157200000,프레저베이셔니스,0057586,"45,814천원(개별)",새파랑,0054029,서울,CAT DANCE,6104690,미국,2,0,4,2,1,1,최현우,109004,외3,0,20,9,수,서범석,070096
20230410,0,한센,0032990,수증,샌디윈드,0054184,서울,로드힐,0031424,한국,0,0,0,0,0,0,하늬바람,117054,국미검,0,0,0,암,휴양마,0AAAAA
20220421,37800000,MIDSHIPMAN,6784653,"91,810천원(개별)",샤이닝로드,0056591,서울,CRYSTIAN D'ORO,6990573,미국,1,1,0,0,0,0,이윤석,123030,외4,0,6,6,거,성상현,070289
20230420,0,미스터크로우,0041813,수증,샤이닝윈드,0054183,서울,러블리샤인,0023882,한국,0,0,0,0,0,0,하늬바람,117054,국미검,0,0,0,수,휴양마,0AAAAA
20210323,57150000,일루시브블러프,0043421,"13,500천원(개별)",샤크텐,0046999,서울,샤크런,0038098,한국,0,0,4,2,2,2,힐링팜조합,122017,국5,0,20,11,거,박지헌,070264
20240319,0,콩코드포인트,0038387,"70,000천원(개별)",샤프가이,0055554,서울,샤프레이디,0030076,한국,0,0,0,0,0,0,(주)디알엠씨티,114026,국미검,0,0,0,수,문병기,070225
20230421,1800000,트리플나인,0032258,"30,000천원(개별)",샤프우먼,0054223,서울,샤프호프,0035468,한국,0,0,0,0,0,0,희망홀스,121052,국6,0,1,1,암,김윤섭,070103
20240229,0,레이스데이,0046317,"34,000천원(경매)",서귀메니퀸,0055540,서울,케이엔메니퀸,0043281,한국,0,0,0,0,0,0,서귀포시축협,105081,국미검,0,0,0,암,박지헌,070264
20210420,234000000,투아너앤드서브,0041566,"26,000천원(개별)",서니로드,0047184,서울,픽셔널리티,0040140,한국,6,1,1,0,0,0,김길중,010486,국1,0,22,7,수,이동국,070247
20240421,0,PRACTICAL JOKE,6114900,"72,810천원(개별)",서리풀선샤인,0061533,서울,LEMARCHOS,6985631,미국,0,0,0,0,0,0,박시용,010422,외미검,0,0,0,수,서홍수,070160
20210313,181200000,인디밴드,0028545,자가생산,서머파티,1411620,서울,어리틀포크,0023437,한국,4,1,2,1,5,2,정영식,104154,국3,0,32,10,암,이신우,070167
20230403,0,섀클포드,0045050,수증,서부여제,0053655,서울,신한우먼,0024775,한국,0,0,0,0,0,0,부건영,104079,국미검,0,0,0,암,휴양마,0AAAAA
20230403,0,올드패션드,0037972,수증,서부울프,0054065,서울,플레임오피서,0040880,한국,0,0,0,0,0,0,부건영,104079,국미검,0,0,0,암,송문길,070179
20230403,0,지롤라모,0040246,수증,서부위스트,0054060,서울,홀리데이트위스트,0038331,한국,0,0,0,0,0,0,부건영,104079,국6,0,1,1,암,서인석,070165
