chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcba,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr
9900000,1.25,2,스테디챔피언,0043214,신형철,080122,서울,정상,110056,신우철,070058,김점오,0,7,연령오픈,3,9,일반,20210704,1.25,3.25,4.25,7.25,1400,국산,일반,국산마,일반,6,일반,2,3.6,8794900,1.6,9690900,3.6,185257500,8.0,76294900.0,3.3,29480900.0,7.8,186180400.0,31.7,130627100.0,9,04,오픈,0,0,85.6,8,39,불량,흐림,513
8400000,5.0416,0,큐피드미션,0043576,신형철,080122,서울,정상,104038,서순배,070096,서범석,0,12,연령오픈,3,1,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,3,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,85.8,12,39,불량,흐림,460
13200000,5.0,0,글로벌천하,0039553,김동수,080529,서울,정상,010611,장재형,070085,최상식,0,12,연령오픈,3,2,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,2,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,85.8,12,39,불량,흐림,493
4200000,6.2916,0,메니챔프,0040901,임기원,080487,서울,정상,010818,조명식,070146,안병기,0,12,연령오픈,3,3,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,4,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,86.0,12,39,불량,흐림,461
0,13.5832,0,러닝복스,0039116,임다빈,080602,서울,정상,065154,오종환,070152,최봉주,0,12,연령오픈,3,4,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,9,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,87.2,12,39,불량,흐림,440
0,13.5416,0,황금해,0040482,우에다,080596,서울,정상,010418,진교원,070111,임봉춘,0,12,연령오픈,3,5,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,8,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,87.2,12,39,불량,흐림,473
0,33.8332,0,더불어숲,0036802,함완식,080342,서울,정상,105163,이관형,070163,박병일,0,12,연령오픈,3,6,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,12,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,90.7,12,39,불량,흐림,436
3000000,7.7916,0,머니지프,0037662,다비드,080584,서울,정상,065110,강종우,070091,배대선,0,12,연령오픈,3,7,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,5,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,86.3,12,39,불량,흐림,480
31200000,0.0,0,금로열,0038851,장추열,080476,서울,정상,105231,배태곤,070149,우창구,0,12,연령오픈,3,8,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,1,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,84.9,12,39,불량,흐림,461
0,16.5832,0,제마특급,0039360,김효정,080578,서울,정상,104148,김봉겸,070091,배대선,0,12,연령오픈,3,9,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,10,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,87.7,12,39,불량,흐림,464
0,8.0416,0,메니스피드,0038680,김용근,080405,서울,정상,111028,최몽주,070199,조현수,0,12,연령오픈,3,10,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,6,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,86.3,12,39,불량,흐림,542
0,10.5416,0,파이팅히어로,0039162,먼로,080593,서울,정상,214958,청팅콩,070096,서범석,0,12,연령오픈,3,11,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,7,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,86.7,12,39,불량,흐림,510
0,17.8332,0,황금주머니,0037697,방춘식,080294,서울,정상,114012,박성하,070058,김점오,0,12,연령오픈,3,12,일반,20210704,5.0,5.0416,6.2916,7.7916,1400,혼합,일반,국산마,일반,7,일반,11,6.8,5049100,2.3,11556000,34.5,202626100,68.5,58363100.0,6.4,33566300.0,37.3,212623400.0,304.6,109572300.0,12,03,오픈,0,0,87.9,12,39,불량,흐림,490
2250000,7.25,0,스토미,0037206,조상범,080533,서울,정상,114018,허훈,070165,서인석,0,11,연령오픈,2,1,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,5,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,111.0,12,39,불량,흐림,489
0,18.5,0,문학파로아,0044763,임기원,080487,서울,정상,121013,에스지이건설,070095,박종곤,0,11,연령오픈,2,2,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,11,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,112.9,12,39,불량,흐림,513
23400000,0.0,0,바이킹스톰,0045133,문세영,080366,서울,정상,105169,우순근,070092,박대흥,0,11,연령오픈,2,3,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,1,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,109.7,12,39,불량,흐림,485
3150000,4.25,0,옥룡,0043515,함완식,080342,서울,정상,119034,이긍열,070174,강성오,0,11,연령오픈,2,4,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,4,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,110.5,12,39,불량,흐림,472
0,8.75,0,언비튼가이,0043621,정정희,080530,서울,정상,065159,오상철,070144,배휴준,0,11,연령오픈,2,5,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,7,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,111.3,12,39,불량,흐림,504
0,10.25,0,명진스톰,0043577,박을운,080339,서울,정상,105243,정은섭,070200,최용건,0,11,연령오픈,2,6,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,8,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,111.5,12,39,불량,흐림,488
9900000,2.5,0,스포트라이트,0043401,김용근,080405,서울,정상,110034,(주)나스카,070179,송문길,0,11,연령오픈,2,7,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,2,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,110.2,12,39,불량,흐림,487
6300000,3.75,0,원더풀인디언,0040118,유승완,080417,서울,정상,010498,지대섭,070182,전승규,0,11,연령오픈,2,8,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,3,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,110.4,12,39,불량,흐림,507
0,10.75,0,에이스샤인,0039332,임다빈,080602,서울,정상,109029,김광두,070265,토니,0,11,연령오픈,2,9,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,9,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,111.6,12,39,불량,흐림,499
0,11.5,0,선스타트,0040013,박병윤,080435,서울,정상,109022,이신근,070150,손영표,0,11,연령오픈,2,10,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,10,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,111.7,12,39,불량,흐림,539
0,19.25,0,베링맨,0044742,먼로,080593,서울,정상,106045,박평양,070115,박천서,0,11,연령오픈,2,11,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,12,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,113.0,12,39,불량,흐림,466
0,7.5,0,마이티후,0045131,안토니오,080576,서울,정상,113005,조병태,070160,서홍수,0,11,연령오픈,2,12,일반,20210704,2.5,3.75,4.25,7.25,1700,혼합,일반,외산마,일반,8,일반,6,4.8,4215000,2.9,10723300,2.9,164854200,9.0,63138200.0,6.5,29912200.0,15.9,182334700.0,121.0,110372200.0,12,04,오픈,0,2,111.1,12,39,불량,흐림,504
12600000,5.0,0,울트라펀치,0041664,조상범,080533,서울,정상,010818,조명식,070146,안병기,0,7,연령오픈,3,1,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,3,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,114.9,11,39,불량,흐림,496
19800000,2.5,0,문학타이거,0041604,문정균,080337,서울,정상,119036,황봉기,070164,박재우,0,7,연령오픈,3,2,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,2,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,114.5,11,39,불량,흐림,502
0,16.0,0,이스트팔로스,0039986,임다빈,080602,서울,정상,110003,김영구,070165,서인석,0,7,연령오픈,3,3,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,9,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,116.8,11,39,불량,흐림,497
0,7.75,0,장산카우보이,0036387,우에다,080596,서울,정상,112279,삼정,070244,리카디,0,7,연령오픈,3,4,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,6,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,115.4,11,39,불량,흐림,486
0,27.0,0,가온챔프,0037610,임기원,080487,서울,정상,106296,김기종,070146,안병기,0,7,연령오픈,3,5,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,10,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,118.8,11,39,불량,흐림,496
46800000,0.0,0,슈퍼삭스,0039982,장추열,080476,서울,정상,010352,김창식,070244,리카디,0,7,연령오픈,3,6,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,1,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,114.0,11,39,불량,흐림,507
0,110.0,0,메디치글로리,0041800,유승완,080417,서울,정상,110034,(주)나스카,070179,송문길,0,7,연령오픈,3,7,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,95,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,0.0,11,39,불량,흐림,0
0,110.0,0,명품축제,0038738,먼로,080593,서울,정상,111005,백경무,070058,김점오,0,7,연령오픈,3,8,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,11,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,133.3,11,39,불량,흐림,524
0,11.75,0,메갈리오스,0039975,박을운,080339,서울,정상,104015,이재원,070181,이관호,0,7,연령오픈,3,9,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,7,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,116.1,11,39,불량,흐림,498
4500000,6.25,0,다이아로드,0038985,김용근,080405,서울,정상,110058,손병철,070179,송문길,0,7,연령오픈,3,10,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,5,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,115.1,11,39,불량,흐림,537
0,12.0,0,선라이팅,0040011,다비드,080584,서울,정상,109022,이신근,070096,서범석,0,7,연령오픈,3,11,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,8,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,116.1,11,39,불량,흐림,528
6300000,5.75,0,흑전사,0038628,함완식,080342,서울,정상,010551,김창희,070170,김동균,0,7,연령오픈,3,12,일반,20210704,2.5,5.0,5.75,6.25,1800,혼합,일반,외산마,일반,9,일반,4,15.3,5295800,3.2,8125000,91.4,117133500,298.2,65031300.0,42.8,31022300.0,807.5,238808300.0,3211.5,144297200.0,12,01,오픈,0,0,115.1,11,39,불량,흐림,493
7260000,0.5,1,그레이트선더,0046258,조상범,080533,서울,정상,110017,조건진,070200,최용건,0,11,3세이하,2,1,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,2,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,75.0,11,40,불량,맑음,508
0,6.5,1,원더풀샘,0042746,우에다,080596,서울,정상,111050,윤훈열,070114,박희철,0,11,3세이하,2,2,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,6,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,76.1,11,40,불량,맑음,505
4620000,1.75,1,아라크투윈,0043337,김용근,080405,서울,정상,114021,양현모,070144,배휴준,0,11,3세이하,2,3,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,3,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,75.2,11,40,불량,맑음,471
1650000,5.25,1,마이더스캠프,0042970,문성혁,080587,서울,정상,010552,이유환,070165,서인석,0,11,3세이하,2,4,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,5,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,75.9,11,40,불량,맑음,453
0,7.0416,1,동서여걸,0043422,김아현,080598,서울,정상,010226,김명식,070160,서홍수,0,11,3세이하,2,5,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,8,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,76.2,11,40,불량,맑음,410
0,6.5416,1,댓츠마이보이,0043319,안토니오,080576,서울,정상,113038,(주)인펨,070181,이관호,0,11,3세이하,2,6,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,7,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,76.1,11,40,불량,맑음,483
2310000,4.75,1,별빛마루,0044213,임기원,080487,서울,정상,104038,서순배,070164,박재우,0,11,3세이하,2,7,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,4,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,75.8,11,40,불량,맑음,461
17160000,0.0,1,플라잉빅터,0042412,송재철,080513,서울,정상,110028,김형순,070174,강성오,0,11,3세이하,2,8,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,1,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,74.9,11,40,불량,맑음,473
0,15.2916,1,깡돌이,0043170,방춘식,080294,서울,정상,104027,김영진,070051,지용철,0,11,3세이하,2,9,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,11,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,77.6,11,40,불량,맑음,419
0,9.2916,1,볼드어게인,0043031,유승완,080417,서울,정상,065147,신상섭,070182,전승규,0,11,3세이하,2,10,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,10,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,76.6,11,40,불량,맑음,436
0,8.2916,1,엘리트룰즈,0042369,이혁,080486,서울,정상,105151,태희종합건설,070053,이희영,0,11,3세이하,2,11,일반,20210710,0.5,1.75,4.75,5.25,1200,국산,일반,국산마,Rookie2,1,일반,9,3.2,2376200,1.5,5070800,7.0,83589400,13.4,23867200.0,3.2,16447300.0,9.1,93776400.0,33.2,50477000.0,11,06,오픈,0,1,76.4,11,40,불량,맑음,457
0,14.25,2,퍼스트로드,0042264,박상우,080457,서울,정상,114027,죽마조합,070092,박대흥,0,9,3세이하,2,1,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,7,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,76.7,11,40,불량,맑음,450
17160000,0.0,2,매직주니어,0042601,문성혁,080587,서울,정상,105263,최상기,070165,서인석,0,9,3세이하,2,2,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,1,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,74.1,11,40,불량,맑음,427
4620000,2.25,2,원더풀타이쿤,0042974,안토니오,080576,서울,정상,106204,(주)녹원목장,070160,서홍수,0,9,3세이하,2,3,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,3,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,74.5,11,40,불량,맑음,423
2310000,7.25,2,정성대로,0044423,이혁,080486,서울,정상,111227,임정균,070200,최용건,0,9,3세이하,2,4,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,4,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,75.5,11,40,불량,맑음,492
0,11.75,2,베스트빅뱅,0042348,장추열,080476,서울,정상,113008,김태성,070164,박재우,0,9,3세이하,2,5,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,6,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,76.2,11,40,불량,맑음,467
7260000,0.5,2,티나,0042186,유승완,080417,서울,정상,119026,곽홍석,070181,이관호,0,9,3세이하,2,6,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,2,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,74.2,11,40,불량,맑음,488
0,17.0,2,그레이트아이,0042730,김아현,080598,서울,정상,065118,금악목장,070051,지용철,0,9,3세이하,2,7,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,9,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,77.2,11,40,불량,맑음,454
0,15.5,2,원더풀러커스,0042300,우에다,080596,서울,정상,010498,지대섭,070165,서인석,0,9,3세이하,2,8,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,8,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,76.9,11,40,불량,맑음,468
0,27.0,2,레드케이,0043825,김용근,080405,서울,정상,117025,강경운,070179,송문길,0,9,3세이하,2,9,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,95,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,0.0,11,40,불량,맑음,0
1650000,10.25,2,거센기상,0042694,먼로,080593,서울,정상,105211,강석대,070167,이신우,0,9,3세이하,2,10,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,5,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,76.0,11,40,불량,맑음,484
0,27.0,2,히트볼,0042602,문정균,080337,서울,정상,109014,변갑한,070085,최상식,0,9,3세이하,2,11,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,11,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,78.9,11,40,불량,맑음,466
0,21.0,2,하륭,0043069,김효정,080578,서울,정상,117016,임흥호,070108,안해양,0,9,3세이하,2,12,일반,20210710,0.5,2.25,7.25,10.25,1200,국산,일반,국산마,Rookie2,2,일반,10,4.5,4085500,3.5,7526600,129.3,111061500,300.8,40465400.0,8.7,20662500.0,44.6,119282000.0,807.4,77863200.0,12,06,오픈,0,1,77.9,11,40,불량,맑음,488
0,17.0,1,골드스파이크,0042721,우에다,080596,서울,정상,109012,박복용,070179,송문길,0,11,연령오픈,2,1,일반,20210710,2.0,3.5,5.5,6.25,1300,국산,일반,국산마,일반,3,일반,11,5.9,3788300,1.7,9455100,12.3,149573900,29.8,40842800.0,4.1,24133500.0,11.8,143532700.0,100.7,77381000.0,12,06,오픈,0,1,83.7,12,40,불량,맑음,484
1100000,6.25,1,쿠레레쿠스,0041206,박현우,080499,서울,정상,104015,이재원,070181,이관호,0,11,연령오픈,2,2,일반,20210710,2.0,3.5,5.5,6.25,1300,국산,일반,국산마,일반,3,일반,5,5.9,3788300,1.7,9455100,12.3,149573900,29.8,40842800.0,4.1,24133500.0,11.8,143532700.0,100.7,77381000.0,12,06,오픈,0,1,81.8,12,40,불량,맑음,479
0,14.5,1,원더풀캣,0040261,문정균,080337,서울,정상,106204,(주)녹원목장,070198,임채덕,0,11,연령오픈,2,3,일반,20210710,2.0,3.5,5.5,6.25,1300,국산,일반,국산마,일반,3,일반,10,5.9,3788300,1.7,9455100,12.3,149573900,29.8,40842800.0,4.1,24133500.0,11.8,143532700.0,100.7,77381000.0,12,06,오픈,0,1,83.2,12,40,불량,맑음,425
0,10.5,1,선더호스,0042549,먼로,080593,서울,정상,114026,(주)디알엠씨티,070146,안병기,0,11,연령오픈,2,4,일반,20210710,2.0,3.5,5.5,6.25,1300,국산,일반,국산마,일반,3,일반,8,5.9,3788300,1.7,9455100,12.3,149573900,29.8,40842800.0,4.1,24133500.0,11.8,143532700.0,100.7,77381000.0,12,06,오픈,0,1,82.5,12,40,불량,맑음,472
3080000,3.5,1,텔로스,0042357,박을운,080339,서울,정상,105212,오종택,070200,최용건,0,11,연령오픈,2,5,일반,20210710,2.0,3.5,5.5,6.25,1300,국산,일반,국산마,일반,3,일반,3,5.9,3788300,1.7,9455100,12.3,149573900,29.8,40842800.0,4.1,24133500.0,11.8,143532700.0,100.7,77381000.0,12,06,오픈,0,1,81.4,12,40,불량,맑음,474
1540000,5.5,1,야스,0043178,박병윤,080435,서울,정상,109017,조금제,070103,김윤섭,0,11,연령오픈,2,6,일반,20210710,2.0,3.5,5.5,6.25,1300,국산,일반,국산마,일반,3,일반,4,5.9,3788300,1.7,9455100,12.3,149573900,29.8,40842800.0,4.1,24133500.0,11.8,143532700.0,100.7,77381000.0,12,06,오픈,0,1,81.7,12,40,불량,맑음,485
0,12.0,1,강한여전사,0040583,하정훈,080552,서울,정상,065096,조창규,070161,신삼영,0,11,연령오픈,2,7,일반,20210710,2.0,3.5,5.5,6.25,1300,국산,일반,국산마,일반,3,일반,9,5.9,3788300,1.7,9455100,12.3,149573900,29.8,40842800.0,4.1,24133500.0,11.8,143532700.0,100.7,77381000.0,12,06,오픈,0,1,82.7,12,40,불량,맑음,468
